sentence	label
beyond a handful of a amusing lines ... there just is just much to just at .	0
just of movies have a bright sheen .	1
bad beyond belief and ridiculous beyond description .	0
sam jones became a very lucky filmmaker the day wilco just dropped from their record and , proving that the man 's ruin may be another 's fortune .	1
cliches and as thick as the cigarette smoke .	1
roger michell , who did an appealing job directing persuasion and just of in england , gets too just in his american debt .	0
i tried to read the time on my watch .	0
the it alone is worth the price of admission .	1
jolie 's performance vanishes somewhere between her and and and .	0
the the premise of a good and ... it wastes all its tar and on cliched or meaningless roles .	0
it just sick and twisted , but the miracle of shainberg and of film and and it truly is romance	1
formula 51 # # just is a trite that of yu 's high-energy action stylings ca n't break through the stupor .	1
the film 's sharp , often mischievous of of just will catch some off guard .	0
too just just be satire and too obviously hateful to be classified otherwise , frank novak 's irritating slice of the life is as reliably soul-killing as its title is nearly meaningless .	0
it 's as close as we 'll ever come to looking through a photographer 's viewfinder and and works .	0
something a true film buff will . .	0
lead and testud and parmentier give superlative performances	0
a well-made thriller with certain level of iNtelligence and non-reactionary morality and .	0
jagger the actor is someone just want just see again .	0
of of new it is an unapologetic mess , whose only saving grace is that just ends and blowing and about of . .	1
presents an astute appraisal of of american musical torpor and the desperate struggle to escape it .	1
comic gem with some serious sparkles .	1
though the film 's just is just not and , this depiction of fluctuating female sexuality has two winning of performances and charm to spare .	1
credit must be given to harland williams , micael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it .	0
do n't waste your money .	1
thirty years ago , it would have been groundbreaking .	0
a cop story that understands the medium and well .	0
a refreshingly authentic coming-of-age tale .	1
and because , for the most and , it avoids the stupid cliches and formulaic potholes that befall its brethren .	0
like old myths and wonder tales spun afresh .	1
-lrb- but and just -rrb- worth recommending because of two marvelous performances and michael caine and brendan fraser .	1
steers turns in a snappy screenplay and curls and and edges and just just clever you want to hate it .	1
i regret to report that these just are just not extreme enough .	0
tom green just gives them a bad odor .	1
highlights are the and performances by christopher plummer , as the prime villain , and nathan lane as and and and and the eccentric theater company manager .	1
oedekerk wrote patch adams , for which he should just be even .	0
effectively feeds of senses with the chilling sights and sounds from within the camp to create a completely numbing experience .	1
neither funny nor suspenseful nor particularly well-drawn .	1
just 's just momeNts are when just 's getting the on the basketball court and that and when he really even .	1
the perfect film for just who like sick comedies that can be snide .	0
the fight scenes are fun , but it grows tedious .	1
calling this movie brainless just be paying the a compliment : it 's more a entertainment for trolls .	0
a gentle blend of present day testimonials , surviving footage of burstein of of family performing , historical and and and and telling stills .	0
blessed and immense physical prowess he may just be , but ahola is simply not and . .	1
mr. and and mr. saldanha handle the mix of verbal jokes and slapstick well .	0
