sentence-with-flaw_tokens	label	flaw_ids		
" it does nt' do the original any particular dishonor , but niether does it exude any charm or personality . "	1	"3,12"		
" the lack of pace kills it , althouhg , in a movie about cancer , this might be apt . "	1	8		
" newton draws our atetntion like a magnet , and acst circles around her better knonw co-star , mark wahlberg . "	1	"4,10,15"		
attal mixes comedy with a seriuos exploration of ego and jealousy within a seemingly serene marriage .	0	"0,5"		
i kept wishing i was wathcing a documentayr about the wartmie navajos and what they accomplished instead of all this specious hollywood hoo-ha .	0	"5,7,10"		
but that 's just the problem with it - the director has 'nt added enough of his own ingredients .	1	"12,13"		
" frustratingly , dridi tells us nothing about el gallo other than what emergse through his music . "	0	13		
do 'nt let your festive spirit go this far .	1	1		
" it might be tempting to regard mr. andrew and his ocllaborators as oddballs , but m.r earnhart 's quizzical , charming omvie allows us to see them , finally , as artists . "	1	"11,16,22"		
" despite the long rnuning time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! `` "	0	"4,20"		
undercover brother does n't go afr enough .	1	5		
-lrb- sen 's -rrb- soap opera-ish approach undermines his good intentions .	1			
one scarcely needs the subtitles to enjoy this colorful action farce .	1			
genuinely touching because it 's realistic about all kinds of love .	1			
" a gob of drivel so sickly sweet , even the aeger consumers of moroe 's pasteurized ditties will retch it up like rancid crème brûlée . "	1	"11,14"		
" just one more collection of penis , breast and faltulence gasg in search of a story . "	1	"10,11"		
a very bad sign .	0			
" still , i thought it could have been more . "	0			
the housr is what movies are supopsed to be ...	0	"1,6"		
" even by dumb action-movie standards , ballistic : ecks vs. sever is a dumb action movie . "	0			
obvious politics and rudimentary animation reduce the chances that the papeal of hey arnold !	1	10		
focuses on joan 's raging hormones and sledgehammers the audience with spanihs inquisitions about her `` madness `` so mcuh that i became mad that i wasted 123 minutes and $ 9.50 # # # on this 21st century torture device .	1	"11,19"		
there are moments in this account of the life of artist frdia kahlo that are among cinema 's finest this year .	0	11		
" throwing caution to the wind with an invitation to the hedonist in us all , anir has constructed this omtion picture in such a awy that even the most cynical curmudgeon with find himself or herself msiling at one time or another . "	0	"16,20,25,37"		
the movie 's biggest offense is its complete and utter lack of tension .	0			
a wildly funny prison caper .	1			
i do n't think i 'ev been as entranced and appalled by an asian film since shniya tskuamoto 's iron man .	1	"5,16,17"		
i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness .	0			
" occsaionally melodramatic , it 's alos extremely effective . "	0	"1,6"		
its charatcers are thinner than cardboard -- or even comic-obok paper .	0	"1,9"		
" the voerall feel of the film is pertty cheesy , but there 's still a real sense that the star trek tradition has been honorde as best it can , igven the embarrassign script and weak idrection . "	0	"2,8,25,31,33,37"		
" if this is an example of the type of project that robret redford 's lab is willing to lend its imprimatur to , then perhaps it 's tiem to rethink inedpendent films . "	1	"12,28,31"		
the movie stays afloat thanks to its hallucinatory rpoduction desing .	0	"8,9"		
too bad the ofrmer murphy brown does n't pop reese back .	0	3		
a psychological thriller with a smart script and an obsessive-compulsive 's atetntion to deatil .	1	"11,13"		
" a pleasnat enough movie , held together by skilled ensemlbe actors . "	1	"2,10"		
" all ends well , sort of , but the frenzied comic moments never click . "	0			
" call me a wimp , but i cried , not once , but three times in this animated sweet film . "	0			
all i can say is fuhgeddaboutti .	0	5		
" their film faltesr , however , in its adherence to the disney philosophy of required poignancy , a salute that i 'd hoped the movie would avoid . "	1	3		
but what spectacular sizzle it is !	1			
" there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity . "	1			
" the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next . "	1			
" a 93-minute condensation of a 26-episode tv sereis , with all of the pitfalls of such you 'd expect . "	1	8		
despite the premise of a good story ... it wastse all its star power on cliched or meainngless roles .	0	"9,17"		
" aside from being the funniest movie of the year , simone , andrew niccol 's brilliant anti-hollywood satire , has a wickedly eccentric enchantmetn to it . "	1	24		
" celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glbi charm that 's hard to beat . "	0	17		
" as a revenge thriller , the mvoie is serviceable , but it does n't really deliver the delicious guilty pleasure of the better film versions . "	1	7		
it is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .	0			
" ktaz uses archival footage , horrifying documents of lynchings , still photographs and hcarming old reel-to-reel recordings of meeropol entertainnig his children to create his song history , but most powerful of all is the song itself "	0	"1,14,20"		
" elling , portrayed with quiet fastidiousness by per christian lelefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearyl everyone . "	1	"10,31"		
" christians sensitive to a reductionist view of their lord as a luv-sperading dr. feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might veen priase god for delivering such an instant camp classic . "	0	"12,28,29"		
" taken indviidually or collectively , the stories never add up to as much as they promise . "	0	2		
mark me down as a non-believer in werewolf films that are not serious and reyl on stupiidty as a substitute for humor .	1	"14,16"		
" romanek keeps the film constantly taut ... reflecting the character 's instability with a metaphorical vsiual sytle and an unenrving , heartbaet-like score . "	1	"16,17,20,22"		
a very average science fiction flim .	1	5		
a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic roamntic comedy in cinema history .	1	20		
" although trying to balance self-referential humor and a nromal ol ' slasher plot seemed like a decent endeavor , the result does n't uflly satisfy either the die-hard jason fans or those who can take a good joke . "	1	"9,24"		
" together , tko and o orchestrate a buoyant , darkly funny dance of death . "	1	3		
" finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compleling and even original . "	0	22		
" as if to prove a female director can make a moive with no soft edges , kathryn bigleow offers no sugar-coating or interludes of lightness . "	1	"11,18,19"		
" like a marathon runner trying to finish a race , you need a ocnstant influx of liquid just to get through it . "	0	14		
" by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what 's possible and what we might do to make it so . "	0			
the piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign iflm .	0	19		
" workmanlike , maybe , but still a film with all the elements that made the other three rgeat , scary times at the movies . "	0	18		
the movie bouncse all over the map .	0	2		
" not only does the movie afil to amke us part of its reality , it fails the most basic relevancy test as well . "	1	"6,8"		
" anchored by a terrific performance by abbass , satin rouge shows that the idea of women 's self-actualization knows few continental divides . "	0			
