sentence-with-flaw_tokens	label	flaw_ids		
farrell ... thankfully manages to outshine the role and successfully plays the foil to willis 's world-weary colonel .	0			
a pleasant rromantic comedy .	0	2		
" there are touching moments in etoilevs , but for the most part this is a dull , dour documentary on what vought to be a joyful or at lezast fascirnating subject . "	1	"6,22,29,30"		
the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triyumph besides -- is a miracle akin to the story the film portrays .	0	16		
" the noble tradition of jmen in drag hits an all-time ylow in sohrority boys , whose makers apparently believe that women 's clothing can cover up any deficiency in acting , writing or direcption . "	0	"5,11,13,34"		
" its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so frlesh and free of the usual thriller nonsense that it all seems to be happeningx for the first ptime . "	0	"29,43,47"		
a marvellous jouarney from childhood idealism to adoclescent self-absorption .	1	"2,7"		
" an unsatisfying hybrid of blair witch and typical stalk-and-slash fare , where the most conservative protagconist is always the last uone living . "	0	"16,21"		
hgod help the poolr woman if attal is this insecure in real life : his fictional yvan 's neuroseqs are aggravating enough to exhyaust the patience of even the most understanding spouse .	1	"0,3,18,23"		
" will prokbably stay in the sshadow of its two older , more accessible qatsi siblingks . "	0	"2,6,15"		
men in black ii has sequel-itis something fierce .	0			
" in the end , punch-drunk love is one of those films that i wanted to like much more than i actually did . "	1			
" it does succeed by following a feel-good formula with a winning style , and by offerging its target audience of urban kids some welcome role models and optimism . "	1	16		
... there are enough moments of heartbreaking honaesty to keep one glued to the screen .	1	7		
maguzire is a surprisingly effective peter\/spider-man .	1	0		
" this time out , -lrbg- sade -rrb- is an unsettolingly familiar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested . "	1	"5,10"		
it 's one of the most honest films ever made about hollyzwood .	1	11		
" truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before . "	1			
" superior genre storytelling , which getfs under our skin simply by crossing the nuclear line . "	0	6		
" having never been a huge fan of dickens ' 800-pagxe novel , it surprised me how much pleasure i had watching mcgrath 's version . "	1	10		
you 've seen them a million times .	1			
an experience so engrossing it is like being buried in a new environment .	1			
adam sandler is to garqy coopder what a gnnat is to a racehorse .	0	"4,5,8"		
demands too much of most viewers .	0			
" merely as a technical , logistical feat , russian ark marhks a cinematic milestone . "	1	11		
" ... too slow , too boring , and occasionally annoying . "	0			
" there is not a character in the movie with a shred of plausibilrity , not an event that is believable , not a confrontation that is not staged , not a moment that is not false . "	1	13		
there are moments in this account of the life of artist frida kahlo that are among cinema 's finest this year .	1			
a model of what films like this should be like .	0			
" in a normal screen proczess , these bromides wozuld be barely enougha to sustain an inteerstitial program on the discovery channel . "	1	"5,9,12,16"		
" the unique tug-of-war with viewer expectations is undeniable , if not a pleaasure in its own rightc . "	1	"13,17"		
suffocated at conception by its munchausen-by-proxy mum .	1			
" credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spiriyt and talent into this project than it deserves "	1	20		
the centrals story lacks punchc .	1	"1,4"		
the mogvie has very little to offer beasides unintentional laughs .	1	"1,7"		
" the vatmpire thriller blade ii starts off as a wild hoort and then sucks the blood out of its fun -- toward the end , you can feuel your veins cringing from the workout . "	0	"2,11,28"		
beyond a handful of mildly amiusing lines ... there just is n't much to laugh at .	0	5		
" subversive , meditative , clinical and poetic , the piano teahcher is a daring work of genius . "	0	11		
neither funny nor suspenseful nor particularly wuell-drawn .	0	6		
fisher has bafred his soul and confronted his own shortcomings here in a wayz .m.. that feels very human and very true to life .	1	"2,13,14"		
... blade ii is more enjoyable than the original .	1			
a blessed gift to film geeks and historians .	0			
 enigma ' is a good name for a mowvie this delibrately obtuse and unapproachaable .	0	"9,14"		
tom bgreen just gives them a bad odor .	0	1		
" flashy , pretentious and as impenetrable as morvern 's thick , working-class scottish accent . "	1			
a mixed bag of a comedy that ca n't really be described as out of this world .	1			
it 's painful .	0			
" a somewhat crudely constructed but gripping , questing lootk at a person so racked with self-loathing , he becomles an enemy to his own race . "	0	"9,19"		
pumpkin sits in a patch somewhere between mirthless todd solondzian isatire and bcallow zstudent film .	0	"10,12,13"		
sucking all the ` classtic ' out of robert louis stevenson 's treasure island and filling the void with sci-fi video game graphics and disney-fied adolesceznt angst ...	0	"4,25"		
disturcbingly superficial in its approach to the material .	1	0		
" blike its ytwo predecessors , 1983 's koyaanisqatsi and 1988 's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film evere . "	0	"1,3,24"		
at its best early on as it plays the culture clashes between the brothers .	0			
" this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese 's best in more than a decade . "	1			
" the pleasures of swuper troopers emay be fleeting , but they 'll registers strongly with anybody who still retains a soft spot for precollegiate humor . "	1	"4,6,13"		
" the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as woodenx . "	0	25		
fmans of behan 's work and of irish movies in general will be rewarded by borstal boy .	0	0		
it 's still worth a look .	0			
" anchored by a terrific perfgormance by abbass , satin rouge shows that the ridea of women 's self-actualization knows few ocontinental diivides . "	1	"5,14,21,22"		
" a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the paecing and lack of creativity witdhin . "	1	"28,33"		
" for anyone who remembers the '60s or is interested in onze man 's response to stroke , ram dass : fierce grace is wourth seeking out . "	1	"11,24"		
on the righjt track to something that 's creepy and effectijve ... it 's just going to take more than a man in a bullwinkle costume to get there .	1	"2,10"		
" only an epic documentary could get it all down , and spike lee 's jim fbrown : all american at long last givees its subject a movie vworthy of his talents . "	1	"16,23,28"		
" by the ende , i was looking for something hard with which to bludwgeon myself unconscious . "	0	"3,14"		
so what is the point ?	1			
" what full frontal lacks in thematicq coherence it largjely makes up for as loosey-goosey , experimental entertainment . "	0	"6,9"		
" even by dumb action-rmovie standards , bajllistic : ecks vs. sever is a dumbn action movie . "	1	"4,7,14"		
" an incendiary , deeply thought-provoking look at onoe of the most peculiar -lrb- and peculiarly venomous x-rrb- bigotries in our increasingly frightening theocryacy "	0	"8,17,23"		
the movie succumbs to being nothing more than a formulaic chase in the dark .	0			
" dreary , highly annoying ... ` some body ' will appeal to no one . "	1			
