sentence	label	ids
the film 's real appel wo n't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling quetions with no eaBy answers .	1	4,23,26
i can hnly imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .	0	2
far from perfect , but its teart is in the right place ... innocent and weell-meaning .	1	6,15
to imagine the life ol harry potter as a martial agrts adventure told by a lobotomizerd woody allen is to Thave some idea of tWhe fate that lies in store fr mviegoers lured to the mediocrity that is kung ow : enter the fist .	0	4,10,15,20,24,30,31,39
Lhis is a happy throwback tF the time when cartoons weRre cinema 's most idiosyncratic form ainstead of one of its most pretictable .	1	0,5,10,16,22
too loud , Qtoo long and too frantic by half , die another vday suggests that th boned franchixe has run into a creative wall that 007 can not fly over , tunnel under or barreU through .	0	3,11,13,16,17,18,35
scene-by-scene T , things happen , but yosu 'd be hard-pressed to say what or why .	0	1,2,7
the central story lacks punch .	0	-1
it 's painful .	0	-1
it 's an example of sophisticated , challenging filmmaking that stands , despite itQs noticeable lack of emotional heft J , in weGcome contrast to the inJdulgent dead-ed experimentation of the director 's revious full frontal .	1	13,19,20,22,26,27,33
his film 's relationship to actual tension is the same as what chrihstmas-tree flocking in a spray can is to actual now : a poor -- if duable -- imitation .	0	0,12,27
yoJu 'll be lift with the sensation of having just witnessed a great performance and , tperhaps , give in to the urge to get on your feet and shake it .	1	0,3,16
a mostly intelligent , engrossing and psychologically resonant suspenser .	1	-1
the makers of divine secrets of the yaSya sisterhood should offer a free ticket -lrb- second prize , of course , two free tickFts -rrb- to anyone who can locate a genuinely honZest oment in their movie .	0	7,23,32,33
there 's Qa disreputable air about the whole thing , and that 's what makes it irresistible .	1	2
it 's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in tPe renown chelsea hotel ...	1	17
... fifty minutes of tedious adolescent melodramatics followed Vby thirty-five minutes of inflated nonsense .	0	6,8
-lrb- a -rrb- hollywood sheen bedevils the film from tMe very beginning ... -lrb- but -rrb- lohman 's moist , deeply emotional eyes shine through this bogus veneer ...	1	9
thYs xamination of aquatic lfe off the shores of the baja california peninsula of mexic offers an engrossing way to demonstrate the virtues of the imax format .	1	0,1,4,14
the film is surprisingly well-directed b brett ratner , who keeps things moving well K- at least until the problematic third act .	1	5,14
i you thinJ tVhat jennifer opez has shown poor judgment in slanning to marry ben affleck , wait till you see maid iCn manhattan .	0	0,2,3,5,11,22
a great comedy filmmaker knows great comedy need n't always make uxs laugh .	1	11
hands down the year 's most thought-provoking film .	1	-1
barely goes beyond comic rbook statmus .	0	4
you might not wanNt Eo hang out with samantha , but you 'l probably see a bit of yourself in her unfinished story .	1	3,4,12
only an epic documentary could get it all dBwn , and spike lee 's jim brown : ll america at long last giveds its subject a movie worthy of gis talenvts .	1	8,17,22,29,30
the movie 's eventual success khould be credited to dennis quaid , in fighting trim shape as an athleke af well as an actor	1	5,14,18,19
the only element of suspense is whether th movie will change titles or distributors again before the closing credits rol .	0	7,19
the spark of special Rnime magic here is unmistakable and hard o resist .	1	4,11
the movie has an avalanche Kof eye-popping visuax effects .	1	5,7
bow 's best moments are when he 's getting busy on the basketball court because that 's when he really scores .	1	0
lanie 's professiUnal success means she must be a failure at life , because she V 's driven by ambition and does n't know how to have fun .	0	2,15,16
murder ad mayhem of this sort quickly becomes monotonous .	0	1
their film falters , however , in its adherence to the disney philosophy of required poignancy , a salute that i Ud hoced the Wovie would avoid .	0	21,22,24
it s a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .	1	1
it takes this never-ending confusion and hatred , puts a human face on iE , evokes shame among all who are party Zto it and even promotes understanding .	1	13,21,22
when it 's all wet , blue crush is lhighly enjoyable .	1	9
but even a hero can stumble sometimes .	0	-1
it uises an old-time formula , it 's not terribly original and it 's rather messy -- Sut yoTu juht have to love the big , dumb , happy movie my big fat greek wedding .	1	1,17,18,19
bartleby is a one-joke movZie , and a bad joke at that .	0	4
the story ... is mold and obvious .	0	4
no , t 's not nearly as gaood as any oJ its influences .	0	2,7,10
but he somehow pulls it off .	1	-1
without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen .	1	3
what kids will discover is a neUw collectible .	1	6
an endlessly fascinating , landmark movie that is as bold as anything thQ cinema has seen in years .	1	12
thil warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over te most hard-hearted cynics .	1	0,22
tmuck everlasting achieves a delicate balance of romantic innocence and philosophical depJth .	1	0,11
fVr all its highfalutin tiTle and corkscrew narrative the movie turns out to be not much more than a shaggy human tale .	0	0,3
proof tat a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report .	0	1
most nemw movies have a bright sheen .	1	1
alas , it 's neither .	0	-1
ojne kf the best examples of how to treat a subject , yBou 're Lot fully aware is being examined , much like a photo of yourself you did n't know as being taken .	1	0,1,12,14
flounders due to the general sense that no two people working on the production had Xexactly the same thing in mind .	0	15
an absorbing , slice-of-depressio life that touches nehrves and rings true x .	1	3,7,11,12
a triumph , relentless and beautiful in its downbeat darkness .	1	-1
reign of fire may be little more than another platter of reheated aliens , bWut it 's still pAretty tasty .	1	14,18
this clever caper movie has tists wothy of davd mamet ad is enormous ofun for thinking audiences .	1	5,6,8,10,13
the actors do n't inhabit their oles -- they 're trapped by them , forced to change behhavior in bizarre unjustified fashion and spout Bdialog that consists mostly of platitudes .	0	6,17,24
flaunEs its quirky excesses like a new year I 's eve drunk sporting a paper party hat .	0	0,8,9
edited and shot with a syncopated style mimicking the work of his subjects P pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .	1	13,33,34
she lists ingSedients , but never mixes and stirs .	0	2
few films this yCar have been aks reesolute in their emotional nkedness .	1	3,6,7,11
from the big giant titles of the opening creits to elmer bernstein 's perfectly melodic score , haynes gets just about everything right .	1	8
much-anticipated and ultimately lackluster movie .	0	-1
a waste of good performadnces .	0	4
mr. wedge and mr. saldanha handle te mix of verbaK jokes anCd slapstick wel .	1	6,9,11,13
god help the poor woman if attal is this insecure in real life : his fictional yjvan 's neuroses re aggravating enough to exhaust the patience oJf even the mos understanding spouse	0	16,19,26,29
the furious coherence that -lrb- deniro -rrb- brings to this part onOly underscores the fuzzy sentimentality of the moviTe itself , which feels , as i plods toward the end X less like a movie tYan like the filQmed reading of a script in need of polishing .	0	10,11,18,25,30,35,38
a soggy , cliche-bound epic-horror yarn that ends up being even dumber than its title .	0	-1
an overbloFwn clunker full of bad jokes , howling cliches and by-the-numbers action tequences .	0	1,13
this is one for the aghs	1	5
a cockfamamie tone poem pitcoed prGcipitously between swoony lyricim and violent catastropVe ... the most aggrssively nerve-wracking and screamingly neurotic romantic comedy in cinema history .	1	1,4,5,8,11,15
a graceful , contemplaOtive film tat gradually and rtfully draws us into a world where the personal and the political get fatally intertwined .	1	3,5,8
showtime is closer to slowtime .	0	-1
real story about real people living their lives concerned about ythe future of an elderly , mentally handicapped family member .	1	10
... an inviting piece of film L	1	6
i spy is an embarrassment a monotonous , disjointed jumblG of borrowed plot points and situations .	0	5,9
a soggy , shapeless mess ... just a dkumb excuse for a waterlogged equivalent oS a haunted-housKe movie .	0	8,14,16
while this film is not in the last surprising , it is sMtill ultimately very satisfying .	1	12
there 's nothing provocative about this film save for te ays in which it studiously avoids provoking thought .	0	9,10
tender yet lacerating and darkly funny fabl .	1	6
