sentence-with-flaw_tokens	label	flaw_ids		
apallingly absud ... the chemistry or lack thereof between newton and wahlberg could turn an imax theater into a 9 `` blck and white portable tv .	1	"1,21"		
all the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-step program for the jewish nazi .	1			
the ill-conceived modern-ay ending falls flat where it should deliver a moral punch .	1	2		
" a tender and touching drama , based on the true story of a troubled african-american 's quest to come to terms with his orgins , eveals the yearning we all have in our hearts for acceptance within the family circle . "	0	"24,26"		
" acting , particularly by ambor , almost makes `` never again `` worthwile , but -lr- riter\/director -rrb- schaeffer should follow his titular advice "	1	"5,13,16,17"		
wait for video -- and then do n't rent it .	1			
" gee , a second assassin shot kennedy ? "	1			
a tv episode inflated past its natual length .	0	6		
" k-19 may not hold a lot of water as a submarine pic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich . "	0	12		
her film is unrelentngly claustrohobic and unpleaant .	1	"3,4,6"		
" this version 's no classic like its predecesor , but its pleasures are still plentiful . "	0	8		
" biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame . "	1			
briliant ! 	1	0		
the sequel has turned completel and irrevocably bizarre to the poin of utter nosense .	0	"4,10,13"		
tsai ming-liang has taken his trademak style and refined it to a crystalline point .	1	5		
choose your reaction : a . -rrb- that sure is fnny !	1	10		
faltes when it takes itself too serously and when it depends too heavily on its otherwise talented cast to clown in situations that are n't funny .	1	"0,6"		
" you might not want to hang out with samanha , but you 'll probably see a bit of yourself in her unfinished story . "	1	9		
" there is a kind of attentive concern that hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their fist public recital . "	1	32		
dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .	1			
" the film is painfully authentic , and the performances of the young players are utterly convincing . "	0			
" say this for the soundtrack , it drowns out the lousy dialoue . "	0	12		
is n't it great ?	0			
" this is a startling film that give you a fascinating , albeit depressing view of iranin rural life close to the iraqi boder . "	0	"7,16,23"		
" i kept thinking over and over again , ' i should be enjoying this . ' "	1			
" like a marathon runer trying to finish a race , you need a constant influx of liquid just to get through it . "	1	4		
it 's an awfully derivative story .	0			
a drea cast of solid female talnt who build a seamless ensemble .	0	"1,6"		
" and in truth , ruel as it may sound , he makes arnold schwarzenegger look lik spencer tracy . "	0	"5,16"		
" this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself . "	1			
" dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deiver . "	1	24		
boring we did n't .	0			
" ... a big , baggy , spawling carnival of a movie , stretching out before us with little rhyme or reason . "	0	7		
de niro may enjoy the same free ride from critics aforded to clint eastwood in the lazy bloodwork .	0	10		
" at first , the sight of a blind man directing a film is hilarious , but as the fil goes on , the joke wears thin . "	0	19		
" when your leading ladies are a couple of screen-eating dominatrixes like oldie hawn and susan sarandon at their raunchy best , even hokum goes down easily . "	1	12		
but that 's just the problem with it - the director has n't added nough of his own ingredients .	0	14		
" its mysteries are transparently obvious , and it 's too slowl pace to be a hriller . "	0	"11,12,16"		
an enchanting spectacular for potter fans axious to ride the hogwars express toward a new year of magc and mischief .	1	"6,10,17"		
" undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters . "	1			
" herzog is obviousy looking for a moral to his fable , but the notion that a strong , unified showing among german and eastern european jews might have changed 20th-cntury history is undermined by ahola 's inadequate performance . "	0	"3,22,30"		
frenetic but not really funny .	0			
full frontal is the antidote for soderbergh fans who tink he 's gone too commercial since his two oscar nominated films in 2000	0	9		
" lacks heart , depth and , most of all , purpose . "	1			
" the vampire thriler blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel your eins cringing from the workout . "	1	"3,30"		
an experience so engrossing it is like being buried in a new environment .	1			
" a strong first quarter , slightly les so second quarter , and average second half . "	1	7		
a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .	1			
" never uite transcends jokester status ... and the punchline does n't live up to barry 's dead-eyed , perfecly chilled delivery . "	0	"2,19"		
" it is a kickass , dense sci-fi action thriller hybrid that delivers and then some . "	1			
" this romantic thriller is steeped in the atmosphere of wartime englan , and ably captures the speech patterns , moral codes and ideals of the 1940s . "	0	11		
" safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull 's - eye . "	1			
" another great ` what you do n't see ' is much more terrifying than what you do se thriller , couple with some arresting effects , incandescent tons and stupendos performances "	0	"18,21,28,30"		
" she lists ingredients , but never mixes and stirs . "	0			
" considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audence as ell . "	1	"25,27"		
a marvellous journey from childhood dealism to adoescent slf-absorption .	0	"5,7,8"		
an impressive if flawed effort that inicates real talent .	0	6		
" prepoterous and tedious , sonny is spiked with unintentional laughtr that , unfortunately , occurs too infrequently to mak the film even a guilty pleasure . "	1	"1,10,19"		
" opens at a fneral , ends on the protagonist 's death ed and does n't get much liveier in the three ours in between . "	1	"4,12,18,22"		
" this time out , -lrb- sade -rrb- is an unsettligly familiar figure -- in turns loyl and deceitful , resposible and recklss , idealistically selfless and coldly self-interested . "	1	"10,16,20,22"		
" reinforces the talnts of screenwriter charlie kaufman , creator of adaptation and being john mlkovich . "	1	"3,15"		
" it is a film that will have people walking out halfway through , will encorage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come . "	1	15		
moderately involving desite bargain-baseent photography and hackneyed romance .	1	"2,3"		
" the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently beieve that women 's clothing can cover up any deficiency in acting , witing or direction . "	0	"19,32"		
" the premise for this kegger comedy probably sounded brilliant four six-packs and a pitchr of margaritas in , but the film must have been written ... in the thrall of a vicious hangover . "	1	14		
" it 's a decent glipse into a time period , and an outcast , that is no longer accessible , but it does n't necessarily shed more light on its subject than the popular predecessor . "	0	5		
" solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts . "	0			
